4420041000|충청남도|아산시|신창면|442004559381|순천향로291번길|0|18|49|31558|4420041023101050013000007||근린생활시설|||1|0|0|0||||0|951847.383185|1863204.477665|951844.799829|1863202.66932|Chungcheongnam-do|Asan-si|Sinchang-myeon|Soonchunhyang-ro 291beon-gil|0|31
4420041000|충청남도|아산시|신창면|442004559381|순천향로291번길|0|18|50|31558|4420041023101050013000009||근린생활시설|||1|0|0|0||||0|951852.289893|1863186.448144|951850.968878|1863184.48947|Chungcheongnam-do|Asan-si|Sinchang-myeon|Soonchunhyang-ro 291beon-gil|0|31
4420041000|충청남도|아산시|신창면|442004559381|순천향로291번길|0|18|51|31558|4420041023101050013000010||근린생활시설|||1|0|0|0||||0|951868.277134|1863194.294746|951866.506297|1863192.658983|Chungcheongnam-do|Asan-si|Sinchang-myeon|Soonchunhyang-ro 291beon-gil|0|31
4420041000|충청남도|아산시|신창면|442004559381|순천향로291번길|0|18|52|31558|4420041023101050013000008||근린생활시설|||1|0|0|0||||0|951863.593386|1863210.208361|951861.168893|1863208.997727|Chungcheongnam-do|Asan-si|Sinchang-myeon|Soonchunhyang-ro 291beon-gil|0|31
4575035500|전라북도|임실군|오수면|457503277023|오수로|0|228|0|55951|4575035521105320000000001||주택|||1|0|0|0||||0|984052.586017|1727589.307839|984053.555129|1727583.400711|Jeollabuk-do|Imsil-gun|Osu-myeon|Osu-ro|0|31
4575035500|전라북도|임실군|오수면|457503266092|춘향로|0|1904|60|55950|4575035528110410000000001||농축수산시설|||1|0|0|0||||0|983066.270645|1729860.571797|983067.223194|1729834.161735|Jeollabuk-do|Imsil-gun|Osu-myeon|Chunhyang-ro|0|31
4575035500|전라북도|임실군|오수면|457503266092|춘향로|0|1904|60|55950|4575035528110410000000002||농축수산시설|||1|0|0|0||||0|983063.868544|1729891.056043|983067.223194|1729834.161735|Jeollabuk-do|Imsil-gun|Osu-myeon|Chunhyang-ro|0|31
4575035500|전라북도|임실군|오수면|457503266092|춘향로|0|1904|60|55950|4575035528110410000000003||농축수산시설|||1|0|0|0||||0|983083.064708|1729862.109078|983067.223194|1729834.161735|Jeollabuk-do|Imsil-gun|Osu-myeon|Chunhyang-ro|0|31
4575035500|전라북도|임실군|오수면|457503266092|춘향로|0|1904|60|55950|4575035528110410000000004||농축수산시설|||1|0|0|0||||0|983080.408276|1729892.870267|983067.223194|1729834.161735|Jeollabuk-do|Imsil-gun|Osu-myeon|Chunhyang-ro|0|31
4575035500|전라북도|임실군|오수면|457503266092|춘향로|0|1904|33|55950|4575035528110440000000001||농축수산시설|||1|0|0|0||||0|983107.479009|1729622.30152|983116.35487|1729587.937933|Jeollabuk-do|Imsil-gun|Osu-myeon|Chunhyang-ro|0|31
